directorio,sex,female,age,max_educ_level,total_hours_worked,estrato1,micro_empresa,formal,tipo_ocup,size_firm,oficio,college,ingtot,y_ing_lab_m,y_ing_lab_m_ha,y_salary_m,y_salary_m_hu,y_total_m,y_total_m_ha
4665576,0,1,27,6,48,1,1,0,1,2,45,1,1525242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4665577,1,0,56,4,48,2,0,1,1,5,58,0,925733.333333333,925733.3125,4500.09228515625,781400,3798.47216796875,925733.3125,4500.09228515625
4665577,0,1,38,3,48,2,0,1,1,5,53,0,896266.666666667,896266.6875,4356.85205078125,781400,3798.47216796875,896266.6875,4356.85205078125
4665578,1,0,24,6,48,2,0,1,1,5,39,1,966119.666666667,966119.6875,4696.4150390625,781242,3797.7041015625,966119.6875,4696.4150390625
4665580,1,0,26,6,48,1,0,1,1,5,58,1,952786.333333333,952786.3125,4631.60009765625,781242,3797.7041015625,952786.3125,4631.60009765625
4665581,0,1,35,6,48,2,0,1,1,5,55,1,833333.333333333,833333.3125,4050.92578125,800000,3888.88891601562,833333.3125,4050.92578125
4665584,0,1,37,7,48,3,0,1,1,5,38,0,1693211,1543211,7501.72021484375,1300000,6319.4443359375,1543211,7501.72021484375
4665588,0,1,29,7,60,3,0,1,1,5,70,0,3091666.66666667,3091666.75,12023.1484375,2600000,10111.111328125,3091666.75,12023.1484375
4665588,0,1,24,7,40,3,0,1,1,4,13,0,1384877.66666667,1304877.625,7611.7861328125,1200000,7000,1304877.625,7611.7861328125
4665591,1,0,51,6,48,3,0,1,1,3,84,1,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4665591,1,0,24,7,40,3,0,1,1,3,3,0,936119.666666667,936119.6875,5460.6982421875,781242,4557.2451171875,936119.6875,5460.6982421875
4665593,0,1,27,7,40,3,0,1,1,5,11,0,1430000,1430000,8341.6669921875,1400000,8166.66650390625,1430000,8341.6669921875
4665594,1,0,46,3,42,2,1,0,1,2,95,0,1400000,1400000,7777.77783203125,1400000,7777.77783203125,1400000,7777.77783203125
4665598,0,1,55,5,48,2,0,1,1,5,53,0,830000,830000,4034.72216796875,800000,3888.88891601562,830000,4034.72216796875
4665598,1,0,23,7,48,2,0,1,1,5,39,0,888211,888211,4317.6923828125,800000,3888.88891601562,888211,4317.6923828125
4665600,0,1,40,4,24,2,1,1,3,1,54,0,938333.333333333,458333.34375,4456.0185546875,400000,3888.88891601562,458333.34375,4456.0185546875
4665604,1,0,24,6,48,2,0,1,1,5,39,1,919453,919453,4469.56298828125,781242,3797.7041015625,919453,4469.56298828125
4665604,0,1,47,4,24,2,0,1,1,5,55,0,594500,564500,5488.1943359375,450000,4375,564500,5488.1943359375
4665605,0,1,38,6,48,2,0,1,1,4,97,1,936666.666666667,936666.6875,4553.24072265625,840000,4083.33325195312,936666.6875,4553.24072265625
4665607,0,1,26,6,60,3,0,1,1,5,45,1,1221666.66666667,1221666.625,4750.92578125,1100000,4277.77783203125,1221666.625,4750.92578125
4665607,1,0,27,6,72,3,0,0,1,5,97,1,830000,830000,2689.81469726562,800000,2592.59252929688,830000,2689.81469726562
4665610,0,1,32,6,48,2,0,1,1,4,97,1,896333.333333333,896333.3125,4357.17578125,800000,3888.88891601562,896333.3125,4357.17578125
4665611,1,0,35,6,60,2,0,1,1,5,39,1,994453,994453,3867.31713867188,781242,3038.16333007812,994453,3867.31713867188
4665611,0,1,35,6,50,2,0,1,1,4,53,1,988786.333333333,988786.3125,4614.3359375,781242,3645.7958984375,988786.3125,4614.3359375
4665612,0,1,28,7,40,3,0,1,1,5,19,0,3881666.66666667,3641666.75,21243.056640625,3500000,20416.666015625,3641666.75,21243.056640625
4665614,0,1,55,6,48,3,1,0,3,1,54,1,800000,700000,3402.77783203125,700000,3402.77783203125,700000,3402.77783203125
4665614,1,0,52,5,48,3,0,1,1,4,58,0,1383333.33333333,1183333.375,5752.31494140625,1100000,5347.22216796875,1183333.375,5752.31494140625
4665614,1,0,28,6,53,3,0,1,1,5,53,1,1635877.66666667,1635877.625,7201.97705078125,1500000,6603.7734375,1635877.625,7201.97705078125
4665616,1,0,24,7,30,4,0,1,1,5,19,0,2608333.33333333,2608333.25,20287.037109375,2500000,19444.4453125,2608333.25,20287.037109375
4665618,1,0,60,6,48,3,0,1,1,5,84,1,2491666.66666667,2491666.75,12112.2685546875,2300000,11180.5556640625,2491666.75,12112.2685546875
4665620,0,1,56,7,30,4,0,1,1,4,21,0,6273333.33333333,4333333.5,33703.703125,4000000,31111.111328125,4333333.5,33703.703125
4665622,1,0,35,6,48,2,0,1,1,4,90,1,1082211,1082211,5260.748046875,900000,4375,1082211,5260.748046875
4665622,1,0,45,5,75,2,1,0,1,2,45,0,1150000,950000,2955.5556640625,950000,2955.5556640625,950000,2955.5556640625
4665623,0,1,40,6,48,3,0,1,1,5,33,1,1936544.33333333,1936544.375,9413.7578125,850000,4131.9443359375,1936544.375,9413.7578125
4665626,0,1,43,7,40,3,1,1,1,2,39,0,1460000,1160000,6766.66650390625,1160000,6766.66650390625,1160000,6766.66650390625
4665628,0,1,29,7,45,3,0,1,1,5,70,0,1275000,1041666.6875,5401.23486328125,1000000,5185.18505859375,1041666.6875,5401.23486328125
4665629,1,0,22,7,48,3,0,1,1,5,2,0,1482377.66666667,1482377.625,7206.00244140625,1300000,6319.4443359375,1482377.625,7206.00244140625
4665629,0,1,53,7,40,3,0,1,1,4,59,0,958877.666666667,958877.6875,5593.453125,804000,4690,958877.6875,5593.453125
4665630,0,1,39,5,45,2,0,1,1,4,55,0,989119.666666667,989119.6875,5128.7685546875,781242,4050.88452148438,989119.6875,5128.7685546875
4665631,1,0,46,7,48,2,0,1,2,5,39,0,1413333.33333333,1333333.375,6481.4814453125,1000000,4861.111328125,1333333.375,6481.4814453125
4665631,1,0,22,7,48,2,0,1,1,4,3,0,1002786.33333333,902786.3125,4388.54443359375,781242,3797.7041015625,902786.3125,4388.54443359375
4665631,0,1,45,7,48,2,0,1,2,5,39,0,933333.333333333,933333.3125,4537.037109375,800000,3888.88891601562,933333.3125,4537.037109375
4665631,0,1,24,7,48,2,0,1,1,5,3,0,1351544.33333333,1121544.375,5451.95166015625,800000,3888.88891601562,1121544.375,5451.95166015625
4665632,1,0,39,7,48,3,0,1,1,5,19,0,1687377.66666667,1637377.625,7959.474609375,1400000,6805.5556640625,1637377.625,7959.474609375
4665632,0,1,30,7,48,3,0,1,1,5,39,0,1258211,1258211,6116.3037109375,1050000,5104.16650390625,1258211,6116.3037109375
4665635,0,1,52,7,52,3,0,1,1,3,97,0,1364333.33333333,1214333.375,5448.931640625,1100000,4935.8974609375,1214333.375,5448.931640625
4665636,0,1,18,6,10,3,1,0,1,2,53,1,1136544,20000,466.666656494141,20000,466.666656494141,20000,466.666656494141
4665636,1,0,24,7,44,3,1,0,1,2,62,0,750000,750000,3977.27270507812,300000,2916.66674804688,750000,3977.27270507812
4665638,1,0,65,4,24,3,0,1,1,5,98,0,1887492,1200000,11666.6669921875,1200000,11666.6669921875,1200000,11666.6669921875
4665641,1,0,61,6,40,3,0,1,1,4,98,1,1800000,1800000,10500,1800000,10500,1800000,10500
4665641,0,1,24,7,48,3,0,1,1,5,38,0,1688211,1688211,8206.5810546875,1500000,7291.66650390625,1688211,8206.5810546875
4665641,0,1,41,7,40,3,0,1,1,4,54,0,1134502.66666667,1134502.625,6617.93212890625,948000,5530,1134502.625,6617.93212890625
4665642,0,1,27,6,45,3,1,0,3,1,54,1,1106500,720000,3733.33325195312,600000,3111.11108398438,720000,3733.33325195312
4665643,0,1,21,6,45,3,0,1,1,5,38,1,1121544.33333333,1121544.375,5815.4150390625,1000000,5185.18505859375,1121544.375,5815.4150390625
4665643,0,1,49,6,43,3,1,0,1,2,50,1,650000,650000,3527.1318359375,600000,4242.42431640625,650000,3527.1318359375
4665644,0,1,19,7,24,5,0,1,1,5,53,0,1225833,462500,4496.52783203125,450000,4375,462500,4496.52783203125
4665644,0,1,48,3,48,5,1,1,3,1,54,0,1231242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4665647,0,1,40,7,40,5,0,1,1,3,21,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4665647,1,0,54,7,40,5,0,1,1,3,21,0,8518125.00000001,5000000,29166.666015625,5000000,29166.666015625,5000000,29166.666015625
4665647,0,1,41,4,48,5,1,1,3,1,54,0,1281242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4665647,1,0,21,7,40,5,0,1,1,3,21,0,900000,900000,5250,900000,5250,900000,5250
4665648,0,1,37,7,84,2,1,0,1,2,45,0,900000,900000,2500,900000,2500,900000,2500
4665648,1,0,22,6,84,2,1,0,1,2,45,1,840000,840000,2333.33325195312,840000,2333.33325195312,840000,2333.33325195312
4665650,0,1,19,7,48,3,1,1,1,2,45,0,1022700,1022700,4971.45849609375,900000,4375,1022700,4971.45849609375
4665652,0,1,47,7,48,5,0,1,1,5,2,0,4333333.33333333,4333333.5,21064.81640625,4000000,19444.4453125,4333333.5,21064.81640625
4665653,1,0,34,7,48,3,0,1,1,5,70,0,4700500,4000500,19446.875,4000500,19446.875,4000500,19446.875
4665653,0,1,30,7,48,3,0,1,1,4,21,0,2738333.33333333,2738333.25,13311.341796875,2500000,12152.77734375,2738333.25,13311.341796875
4665657,1,0,46,7,45,5,0,1,1,5,96,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4665657,0,1,40,7,45,5,0,1,1,5,21,0,5000000,5000000,25925.92578125,5000000,25925.92578125,5000000,25925.92578125
4665660,0,1,54,7,48,5,0,1,2,5,39,0,2958333.33333333,2958333.25,14380.787109375,2500000,12152.77734375,2958333.25,14380.787109375
4665660,0,1,86,4,48,5,1,0,3,1,54,0,600000,600000,2916.66674804688,600000,2916.66674804688,600000,2916.66674804688
4665662,1,0,40,7,60,3,0,1,1,5,39,0,1000000,1000000,3888.88891601562,1000000,3888.88891601562,1000000,3888.88891601562
4665662,0,1,46,6,24,3,1,1,1,2,13,1,410000,410000,3986.11108398438,410000,3986.11108398438,410000,3986.11108398438
4665663,1,0,28,7,40,3,0,1,1,5,33,0,1796544.33333333,1796544.375,10479.841796875,1500000,8750,1796544.375,10479.841796875
4665667,1,0,35,6,48,1,1,0,1,2,95,1,420000,420000,2041.66662597656,420000,2041.66662597656,420000,2041.66662597656
4665667,0,1,39,3,30,1,1,0,1,2,77,0,250000,250000,1944.44445800781,250000,1944.44445800781,250000,1944.44445800781
4665668,0,1,49,4,48,3,1,0,3,1,54,0,280000,280000,1361.11108398438,280000,1361.11108398438,280000,1361.11108398438
4665669,0,1,40,6,8,3,1,0,3,1,59,1,58000,50000,1458.33337402344,50000,1458.33337402344,50000,1458.33337402344
4665670,1,0,45,5,48,1,0,1,1,4,37,0,1086500,1006500,4892.70849609375,900000,4375,1006500,4892.70849609375
4665670,0,1,53,4,48,1,0,1,1,5,55,0,870000,870000,4229.16650390625,800000,3888.88891601562,870000,4229.16650390625
4665670,1,0,31,6,48,1,0,1,1,5,99,1,1275000,1275000,6197.91650390625,1200000,5833.33349609375,1275000,6197.91650390625
4665672,1,0,48,7,48,4,0,1,1,4,40,0,3000000,3000000,14583.3330078125,3000000,14583.3330078125,3000000,14583.3330078125
4665672,0,1,47,7,48,4,0,1,1,4,39,0,8450000,7892291.787500022,41076.390625,7000000,37333.33203125,7892291.787500022,41076.390625
4665674,1,0,49,4,48,1,0,0,1,4,55,0,1480000,1200000,5833.33349609375,1200000,5833.33349609375,1200000,5833.33349609375
4665675,1,0,36,6,48,1,0,1,1,5,39,1,1850500,1850500,8995.486328125,1650000,8020.83349609375,1850500,8995.486328125
4665675,0,1,34,6,48,1,0,1,1,5,40,1,1056666.66666667,1056666.625,5136.57373046875,920000,4472.22216796875,1056666.625,5136.57373046875
4665676,0,1,29,6,10,3,1,0,3,1,54,1,480000,140000,3266.66674804688,140000,3266.66674804688,140000,3266.66674804688
4665677,1,0,60,4,70,3,0,1,1,5,98,0,1313700,1163700,3879,1000000,3333.33325195312,1163700,3879
4665678,0,1,58,4,48,1,1,0,3,1,54,0,470000,150000,729.166687011719,150000,729.166687011719,150000,729.166687011719
4665679,1,0,57,6,50,3,0,1,1,5,98,1,1573000,1073000,5007.33349609375,1000000,4666.66650390625,1073000,5007.33349609375
4665681,1,0,34,5,48,3,0,1,1,5,77,0,995211,995211,4837.8310546875,847000,4117.361328125,995211,4837.8310546875
4665682,1,0,32,7,48,2,0,0,1,4,44,0,780000,780000,3791.66674804688,780000,3791.66674804688,780000,3791.66674804688
4665684,0,1,28,7,48,2,0,1,1,5,59,0,1555666.66666667,1555666.625,7562.2685546875,1400000,6805.5556640625,1555666.625,7562.2685546875
4665684,1,0,22,6,48,2,0,1,1,5,97,1,993291.583333333,993291.5625,4828.50048828125,890000,4326.388671875,993291.5625,4828.50048828125
4665685,1,0,50,6,60,3,0,1,1,5,58,1,1750000,1750000,6805.5556640625,1700000,6611.111328125,1750000,6805.5556640625
4665685,0,1,39,6,48,3,1,0,3,1,54,1,1000000,1000000,4861.111328125,1000000,4861.111328125,1000000,4861.111328125
4665686,1,0,26,6,48,2,0,1,1,5,97,1,930119.666666667,930119.6875,4521.4150390625,781242,3797.7041015625,930119.6875,4521.4150390625
4665688,1,0,31,7,51,2,0,1,1,4,3,0,2060000,1500000,6862.7451171875,1500000,6862.7451171875,1500000,6862.7451171875
4665690,0,1,28,7,48,3,0,1,1,4,3,0,1679877.66666667,1379877.625,6707.73828125,1200000,5833.33349609375,1379877.625,6707.73828125
4665690,1,0,48,5,48,3,0,1,1,5,93,0,1933333.33333333,1933333.375,9398.1484375,1800000,8750,1933333.375,9398.1484375
4665690,0,1,25,7,40,3,0,1,1,5,33,0,869453,869453,5071.80908203125,781242,4557.2451171875,869453,5071.80908203125
4665692,0,1,22,6,48,2,0,1,1,5,33,1,927786.333333333,927786.3125,4510.072265625,781242,3797.7041015625,927786.3125,4510.072265625
4665692,0,1,23,7,48,2,0,1,1,4,45,0,1148619.66666667,1148619.625,5583.5673828125,781242,3797.7041015625,1148619.625,5583.5673828125
4665693,0,1,31,7,20,3,0,0,1,5,36,0,590000,390000,4550,390000,4550,390000,4550
4665693,1,0,36,6,48,3,1,0,1,2,95,1,1041666.66666667,841666.6875,4091.43530273438,800000,3888.88891601562,841666.6875,4091.43530273438
4665693,0,1,60,7,30,3,0,1,1,3,21,0,1487242,800000,6222.22216796875,800000,6222.22216796875,800000,6222.22216796875
4665694,0,1,40,7,40,3,0,1,1,5,7,0,4300000,4300000,25083.333984375,4300000,25083.333984375,4300000,25083.333984375
4665695,0,1,47,6,48,2,0,1,1,5,3,1,1160544.33333333,1160544.375,5641.53515625,860000,4180.5556640625,1160544.375,5641.53515625
4665696,0,1,27,6,48,3,0,1,1,4,45,1,839408.666666667,839408.6875,4080.458984375,781242,3797.7041015625,839408.6875,4080.458984375
4665697,1,0,31,7,40,3,0,1,1,5,9,0,6500000,6000000,35000,4500000,26250,6000000,35000
4665698,0,1,72,5,8,3,0,1,1,3,37,0,300000,300000,8750,300000,8750,300000,8750
4665698,0,1,53,6,48,3,0,1,1,5,70,1,1012908.66666667,812908.6875,3951.63940429688,781242,3797.7041015625,812908.6875,3951.63940429688
4665699,0,1,45,7,48,3,0,1,1,5,39,0,1950000,1950000,9479.1669921875,1800000,8750,1950000,9479.1669921875
4665699,1,0,43,7,48,3,0,1,1,4,2,0,2291666.66666667,2291666.75,11140.046875,2000000,9722.22265625,2291666.75,11140.046875
4665700,0,1,27,7,48,2,0,1,1,5,59,0,931119.666666667,931119.6875,4526.2763671875,781242,3797.7041015625,931119.6875,4526.2763671875
4665701,0,1,57,6,40,3,1,0,1,2,54,1,350000,350000,2041.66662597656,350000,2041.66662597656,350000,2041.66662597656
4665702,1,0,24,6,48,2,0,1,1,4,95,1,863333.333333333,863333.3125,4196.75927734375,800000,3888.88891601562,863333.3125,4196.75927734375
4665702,0,1,25,6,48,2,0,1,1,5,79,1,863333.333333333,863333.3125,4196.75927734375,800000,3888.88891601562,863333.3125,4196.75927734375
4665703,1,0,40,7,48,3,0,1,1,5,8,0,4333333.33333333,4333333.5,21064.81640625,4000000,19444.4453125,4333333.5,21064.81640625
4665703,0,1,37,7,48,3,0,1,1,5,6,0,4550000,4550000,22118.0546875,4200000,20416.666015625,4550000,22118.0546875
4665703,0,1,53,7,50,3,1,0,3,1,54,0,1000000,900000,4200,900000,4200,900000,4200
4665705,1,0,39,5,72,2,0,0,1,3,81,0,1000000,1000000,3240.74072265625,800000,2592.59252929688,1000000,3240.74072265625
4665705,0,1,36,6,72,2,0,1,1,5,58,1,1309666.66666667,1309666.625,4244.2900390625,1150000,3726.85180664062,1309666.625,4244.2900390625
4665705,1,0,58,3,48,2,0,1,1,5,62,0,1383333.33333333,1383333.375,6724.537109375,1300000,6319.4443359375,1383333.375,6724.537109375
4665706,0,1,58,7,40,3,1,1,1,2,39,0,1420211.33333333,1253544.375,7312.34228515625,1050000,6125,1253544.375,7312.34228515625
4665710,0,1,32,7,48,3,0,1,1,5,16,0,2604166.66666667,2604166.75,12659.1435546875,2500000,12152.77734375,2604166.75,12659.1435546875
4665711,0,1,27,7,38,3,0,1,1,5,42,0,3903333.33333333,3433333.25,21081.87109375,3100000,19035.087890625,3433333.25,21081.87109375
4665713,1,0,36,7,48,2,0,1,1,5,21,0,2916666.66666667,2916666.75,14178.2412109375,2800000,13611.111328125,2916666.75,14178.2412109375
4665714,0,1,49,6,60,3,1,0,1,2,12,1,910000,910000,3538.88891601562,650000,3033.33325195312,910000,3538.88891601562
4665715,0,1,41,7,48,3,0,1,1,5,39,0,1885711,1385711,6736.09521484375,1100000,5347.22216796875,1385711,6736.09521484375
4665718,0,1,35,5,66,2,1,0,1,2,53,0,1080000,840000,2969.69702148438,840000,2969.69702148438,840000,2969.69702148438
4665720,0,1,45,4,48,2,0,1,1,5,55,0,934453,934453,4542.47998046875,781242,3797.7041015625,934453,4542.47998046875
4665721,0,1,24,7,48,2,0,1,1,5,45,0,1700454,1700454,8266.095703125,781242,3797.7041015625,1700454,8266.095703125
4665723,0,1,27,7,48,3,0,1,1,5,19,0,2003000,2003000,9736.8056640625,1853000,9007.638671875,2003000,9736.8056640625
4665725,1,0,25,4,58,2,1,0,1,2,83,0,900000,900000,3620.68969726562,900000,3620.68969726562,900000,3620.68969726562
4665726,0,1,21,7,48,2,0,1,1,5,59,0,1288211,1288211,6262.13671875,1200000,5833.33349609375,1288211,6262.13671875
4665727,1,0,28,6,60,2,0,1,1,5,58,1,1302666.66666667,1302666.625,5065.92578125,1180000,4588.888671875,1302666.625,5065.92578125
4665733,1,0,36,7,48,2,0,1,2,5,39,0,2500000,2500000,12152.77734375,2500000,12152.77734375,2500000,12152.77734375
4665733,0,1,27,7,48,2,0,1,1,5,37,0,1288211,1288211,6262.13671875,1200000,5833.33349609375,1288211,6262.13671875
4665734,1,0,56,7,48,3,0,1,1,5,55,0,932950,932950,4535.173828125,781750,3800.17358398438,932950,4535.173828125
4665734,0,1,30,7,48,3,0,1,2,5,12,0,3466666.66666667,3466666.75,16851.8515625,3200000,15555.5556640625,3466666.75,16851.8515625
4665734,0,1,48,6,48,3,0,1,1,5,53,1,1000450,870450,4231.35400390625,781750,3800.17358398438,870450,4231.35400390625
4665739,1,0,25,7,45,3,0,1,1,5,3,0,3032666.66666667,3032666.75,15724.9384765625,2616000,13564.4443359375,3032666.75,15724.9384765625
4665741,0,1,38,7,70,3,1,0,1,2,57,0,781242,781242,2604.13989257812,781242,2604.13989257812,781242,2604.13989257812
4665742,1,0,25,5,70,1,0,1,1,3,97,0,833333.333333333,833333.3125,2777.77758789062,800000,2666.66674804688,833333.3125,2777.77758789062
4665743,1,0,38,4,40,2,1,0,1,2,95,0,150000,150000,875,150000,875,150000,875
4665746,0,1,30,4,30,3,1,0,1,2,45,0,700000,700000,5444.4443359375,700000,5444.4443359375,700000,5444.4443359375
4665746,1,0,22,5,48,3,0,1,1,3,58,0,1121544.33333333,1121544.375,5451.95166015625,1000000,4861.111328125,1121544.375,5451.95166015625
4665751,1,0,56,5,50,2,1,0,1,2,45,0,800000,800000,3733.33325195312,800000,3733.33325195312,800000,3733.33325195312
4665752,1,0,36,7,48,4,1,0,1,2,8,0,5800000,3000000,14583.3330078125,3000000,14583.3330078125,3000000,14583.3330078125
4665753,1,0,35,6,72,3,0,1,1,5,85,1,1422744.66666667,1422744.625,4610.74658203125,781242,2531.802734375,1422744.625,4610.74658203125
4665753,0,1,35,6,25,3,0,0,1,3,77,1,1037500,937500,8750,900000,8400,937500,8750
4665754,0,1,49,5,48,3,0,1,1,5,55,0,810408.666666667,810408.6875,3939.48657226562,781242,3797.7041015625,810408.6875,3939.48657226562
4665754,1,0,40,4,60,3,0,1,1,5,58,0,997500,997500,3879.16674804688,900000,3500,997500,3879.16674804688
4665756,0,1,27,6,48,3,0,1,1,5,39,1,996833.333333333,996833.3125,4845.71728515625,930000,4520.83349609375,996833.3125,4845.71728515625
4665757,1,0,38,7,48,3,0,1,1,5,59,0,1979877.66666667,1979877.625,9624.4052734375,1700000,8263.888671875,1979877.625,9624.4052734375
4665758,0,1,52,5,48,2,0,1,1,5,53,0,998053,966053,4696.0908203125,781242,3797.7041015625,966053,4696.0908203125
4665759,1,0,24,7,48,2,0,1,1,4,81,0,781242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4665760,0,1,48,7,43,3,0,1,1,5,55,0,862500,862500,4680.232421875,800000,4341.08544921875,862500,4680.232421875
4665760,1,0,34,7,48,3,0,1,1,5,6,0,3500000,3000000,14583.3330078125,3000000,14583.3330078125,3000000,14583.3330078125
4665761,0,1,36,6,75,3,1,1,3,1,54,1,2058833.33333333,1958833.375,6094.1484375,840000,4900,1958833.375,6094.1484375
4665761,1,0,18,7,35,3,1,0,1,2,37,0,494000,300000,2000,300000,2000,300000,2000
4665763,1,0,30,6,48,2,1,0,1,2,95,1,1000000,1000000,4861.111328125,1000000,4861.111328125,1000000,4861.111328125
4665763,0,1,21,6,48,2,0,1,1,5,79,1,901453,901453,4382.06298828125,781242,3797.7041015625,901453,4382.06298828125
4665765,0,1,46,5,50,3,1,0,3,1,54,0,1098766.66666667,938766.6875,4380.9111328125,781400,3646.53344726562,938766.6875,4380.9111328125
4665765,1,0,20,6,91,3,1,0,1,2,97,1,908333.333333333,900000,2307.6923828125,900000,2307.6923828125,900000,2307.6923828125
4665767,0,1,20,6,50,2,1,0,1,2,36,1,550000,550000,2566.66674804688,550000,2566.66674804688,550000,2566.66674804688
4665770,0,1,20,6,48,3,0,1,1,5,33,1,962744.666666667,962744.6875,4680.0087890625,781242,3797.7041015625,962744.6875,4680.0087890625
4665775,0,1,38,7,48,3,0,1,1,5,7,0,3647500,3647500,17730.90234375,3400000,16527.77734375,3647500,17730.90234375
4665781,0,1,34,7,40,3,0,1,1,5,8,0,1770000,1570000,9158.3330078125,1400000,8166.66650390625,1570000,9158.3330078125
4665784,1,0,52,6,60,2,1,0,1,2,81,1,480000,400000,1555.55554199219,400000,1555.55554199219,400000,1555.55554199219
4665788,0,1,20,6,48,2,0,1,1,5,79,1,932744.666666667,932744.6875,4534.17578125,781242,3797.7041015625,932744.6875,4534.17578125
4665788,0,1,21,6,40,2,0,1,1,5,97,1,932744.666666667,932744.6875,5441.0107421875,781242,4557.2451171875,932744.6875,5441.0107421875
4665792,0,1,23,6,54,3,0,1,1,5,33,1,909453,909453,3929.73510742188,781242,3797.7041015625,909453,3929.73510742188
4665793,0,1,73,1,70,2,1,0,1,2,53,0,570000,240000,800,240000,800,240000,800
4665797,0,1,45,6,48,2,0,1,1,5,70,1,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4668984,1,0,36,7,40,2,0,1,1,5,13,0,8518125.00000001,6245400,36431.5,6245400,36431.5,6245400,36431.5
4668986,1,0,31,7,44,2,0,1,2,5,13,0,7400000,7350000,38977.2734375,6000000,35000,7350000,38977.2734375
